"propType","player","position","team","opponent","start","line","sideOneType","sideOneOdds","sideOneValue","sideOneCash","sideOneTickets","sideTwoType","sideTwoOdds","sideTwoValue","sideTwoCash","sideTwoTickets"
"recv_rec","D. Cook","RB","MIN","IND","2022-12-17T18:00:00Z","2.5","over","-145","undefined","null","null","under","107","undefined","null","null"
"recv_yd","D. Cook","RB","MIN","IND","2022-12-17T18:00:00Z","15.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"rush_att","D. Cook","RB","MIN","IND","2022-12-17T18:00:00Z","17.5","over","-132","undefined","null","null","under","-103","undefined","null","null"
"rush_recv_yd","D. Cook","RB","MIN","IND","2022-12-17T18:00:00Z","89.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","D. Cook","RB","MIN","IND","2022-12-17T18:00:00Z","69.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","J. Jefferson","WR","MIN","IND","2022-12-17T18:00:00Z","7.5","over","110","undefined","null","null","under","-148","undefined","null","null"
"recv_yd","J. Jefferson","WR","MIN","IND","2022-12-17T18:00:00Z","93.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","K. Osborn","WR","MIN","IND","2022-12-17T18:00:00Z","2.5","over","141","undefined","null","null","under","-190","undefined","null","null"
"recv_yd","K. Osborn","WR","MIN","IND","2022-12-17T18:00:00Z","21.5","over","-118","undefined","null","null","under","-113","undefined","null","null"
"pass_att","K. Cousins","QB","MIN","IND","2022-12-17T18:00:00Z","35.5","over","-110","undefined","null","null","under","-122","undefined","null","null"
"pass_comp","K. Cousins","QB","MIN","IND","2022-12-17T18:00:00Z","23.5","over","-123","undefined","null","null","under","-109","undefined","null","null"
"pass_int","K. Cousins","QB","MIN","IND","2022-12-17T18:00:00Z","0.5","over","118","undefined","null","null","under","-157","undefined","null","null"
"pass_td","K. Cousins","QB","MIN","IND","2022-12-17T18:00:00Z","1.5","over","-139","undefined","null","null","under","104","undefined","null","null"
"pass_yd","K. Cousins","QB","MIN","IND","2022-12-17T18:00:00Z","268.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","K. Cousins","QB","MIN","IND","2022-12-17T18:00:00Z","2.5","over","-124","undefined","null","null","under","-110","undefined","null","null"
"recv_rec","T. Hockenson","TE","MIN","IND","2022-12-17T18:00:00Z","4.5","over","-153","undefined","null","null","under","115","undefined","null","null"
"recv_yd","T. Hockenson","TE","MIN","IND","2022-12-17T18:00:00Z","50.5","over","-116","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","D. Robinson","WR","BLT","CLV","2022-12-17T21:30:00Z","37.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","D. Duvernay","WR","BLT","CLV","2022-12-17T21:30:00Z","22.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","G. Edwards","RB","BLT","CLV","2022-12-17T21:30:00Z","39.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","J. Dobbins","RB","BLT","CLV","2022-12-17T21:30:00Z","53.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","M. Andrews","TE","BLT","CLV","2022-12-17T21:30:00Z","51.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_rec","A. Cooper","WR","CLV","BLT","2022-12-17T21:30:00Z","4.5","over","-103","undefined","null","null","under","-133","undefined","null","null"
"recv_yd","A. Cooper","WR","CLV","BLT","2022-12-17T21:30:00Z","58.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","D. Njoku","TE","CLV","BLT","2022-12-17T21:30:00Z","4.5","over","128","undefined","null","null","under","-175","undefined","null","null"
"recv_yd","D. Njoku","TE","CLV","BLT","2022-12-17T21:30:00Z","42.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"pass_att","D. Watson","QB","CLV","BLT","2022-12-17T21:30:00Z","30.5","over","-102","undefined","null","null","under","-131","undefined","null","null"
"pass_comp","D. Watson","QB","CLV","BLT","2022-12-17T21:30:00Z","18.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"pass_int","D. Watson","QB","CLV","BLT","2022-12-17T21:30:00Z","0.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"pass_td","D. Watson","QB","CLV","BLT","2022-12-17T21:30:00Z","1.5","over","114","undefined","null","null","under","-153","undefined","null","null"
"pass_yd","D. Watson","QB","CLV","BLT","2022-12-17T21:30:00Z","223.5","over","-108","undefined","null","null","under","-126","undefined","null","null"
"rush_yd","D. Watson","QB","CLV","BLT","2022-12-17T21:30:00Z","25.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","D. Peoples-Jones","WR","CLV","BLT","2022-12-17T21:30:00Z","3.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_yd","D. Peoples-Jones","WR","CLV","BLT","2022-12-17T21:30:00Z","49.5","over","-109","undefined","null","null","under","-126","undefined","null","null"
"recv_yd","K. Hunt","RB","CLV","BLT","2022-12-17T21:30:00Z","11.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_recv_yd","K. Hunt","RB","CLV","BLT","2022-12-17T21:30:00Z","39.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","K. Hunt","RB","CLV","BLT","2022-12-17T21:30:00Z","24.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"recv_rec","N. Chubb","RB","CLV","BLT","2022-12-17T21:30:00Z","1.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","N. Chubb","RB","CLV","BLT","2022-12-17T21:30:00Z","9.5","over","-118","undefined","null","null","under","-113","undefined","null","null"
"rush_att","N. Chubb","RB","CLV","BLT","2022-12-17T21:30:00Z","16.5","over","-116","undefined","null","null","under","-119","undefined","null","null"
"rush_recv_yd","N. Chubb","RB","CLV","BLT","2022-12-17T21:30:00Z","86.5","over","-118","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","N. Chubb","RB","CLV","BLT","2022-12-17T21:30:00Z","73.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","D. Knox","TE","BUF","MIA","2022-12-18T01:15:00Z","26.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"recv_rec","D. Singletary","RB","BUF","MIA","2022-12-18T01:15:00Z","1.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_yd","D. Singletary","RB","BUF","MIA","2022-12-18T01:15:00Z","8.5","over","-110","undefined","null","null","under","-120","undefined","null","null"
"rush_recv_yd","D. Singletary","RB","BUF","MIA","2022-12-18T01:15:00Z","54.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","D. Singletary","RB","BUF","MIA","2022-12-18T01:15:00Z","42.5","over","-114","undefined","null","null","under","-120","undefined","null","null"
"recv_rec","G. Davis","WR","BUF","MIA","2022-12-18T01:15:00Z","2.5","over","-146","undefined","null","null","under","107","undefined","null","null"
"recv_yd","G. Davis","WR","BUF","MIA","2022-12-18T01:15:00Z","37.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"recv_yd","I. McKenzie","WR","BUF","MIA","2022-12-18T01:15:00Z","26.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_yd","J. Cook","RB","BUF","MIA","2022-12-18T01:15:00Z","10.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"rush_recv_yd","J. Cook","RB","BUF","MIA","2022-12-18T01:15:00Z","37.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","J. Cook","RB","BUF","MIA","2022-12-18T01:15:00Z","22.5","over","-122","undefined","null","null","under","-110","undefined","null","null"
"pass_int","J. Allen","QB","BUF","MIA","2022-12-18T01:15:00Z","0.5","over","-105","undefined","null","null","under","-131","undefined","null","null"
"pass_td","J. Allen","QB","BUF","MIA","2022-12-18T01:15:00Z","1.5","over","-107","undefined","null","null","under","-125","undefined","null","null"
"pass_yd","J. Allen","QB","BUF","MIA","2022-12-18T01:15:00Z","231.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_att","J. Allen","QB","BUF","MIA","2022-12-18T01:15:00Z","7.5","over","-136","undefined","null","null","under","100","undefined","null","null"
"rush_yd","J. Allen","QB","BUF","MIA","2022-12-18T01:15:00Z","47.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"recv_rec","S. Diggs","WR","BUF","MIA","2022-12-18T01:15:00Z","5.5","over","-150","undefined","null","null","under","111","undefined","null","null"
"recv_yd","S. Diggs","WR","BUF","MIA","2022-12-18T01:15:00Z","71.5","over","-125","undefined","null","null","under","-108","undefined","null","null"
"recv_rec","J. Waddle","WR","MIA","BUF","2022-12-18T01:15:00Z","4.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","J. Waddle","WR","MIA","BUF","2022-12-18T01:15:00Z","56.5","over","-112","undefined","null","null","under","-122","undefined","null","null"
"recv_rec","M. Gesicki","TE","MIA","BUF","2022-12-18T01:15:00Z","1.5","over","-153","undefined","null","null","under","111","undefined","null","null"
"recv_yd","M. Gesicki","TE","MIA","BUF","2022-12-18T01:15:00Z","17.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_rec","T. Sherfield","WR","MIA","BUF","2022-12-18T01:15:00Z","2.5","over","143","undefined","null","null","under","-198","undefined","null","null"
"recv_yd","T. Sherfield","WR","MIA","BUF","2022-12-18T01:15:00Z","22.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"pass_td","T. Tagovailoa","QB","MIA","BUF","2022-12-18T01:15:00Z","1.5","over","122","undefined","null","null","under","-165","undefined","null","null"
"pass_yd","T. Tagovailoa","QB","MIA","BUF","2022-12-18T01:15:00Z","242.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"recv_rec","T. Hill","WR","MIA","BUF","2022-12-18T01:15:00Z","6.5","over","118","undefined","null","null","under","-158","undefined","null","null"
"recv_yd","T. Hill","WR","MIA","BUF","2022-12-18T01:15:00Z","76.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_rec","C. Claypool","WR","CHI","PHI","2022-12-18T18:00:00Z","2.5","over","-121","undefined","null","null","under","-111","undefined","null","null"
"recv_yd","C. Claypool","WR","CHI","PHI","2022-12-18T18:00:00Z","32.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_rec","C. Kmet","TE","CHI","PHI","2022-12-18T18:00:00Z","3.5","over","110","undefined","null","null","under","-151","undefined","null","null"
"recv_yd","C. Kmet","TE","CHI","PHI","2022-12-18T18:00:00Z","31.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"recv_rec","D. Montgomery","RB","CHI","PHI","2022-12-18T18:00:00Z","2.5","over","110","undefined","null","null","under","-147","undefined","null","null"
"recv_yd","D. Montgomery","RB","CHI","PHI","2022-12-18T18:00:00Z","15.5","over","-113","undefined","null","null","under","-119","undefined","null","null"
"rush_att","D. Montgomery","RB","CHI","PHI","2022-12-18T18:00:00Z","15.5","over","100","undefined","null","null","under","-136","undefined","null","null"
"rush_recv_yd","D. Montgomery","RB","CHI","PHI","2022-12-18T18:00:00Z","76.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"rush_yd","D. Montgomery","RB","CHI","PHI","2022-12-18T18:00:00Z","57.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"recv_rec","E. St. Brown","WR","CHI","PHI","2022-12-18T18:00:00Z","1.5","over","-140","undefined","null","null","under","104","undefined","null","null"
"recv_yd","E. St. Brown","WR","CHI","PHI","2022-12-18T18:00:00Z","18.5","over","-120","undefined","null","null","under","-110","undefined","null","null"
"pass_att","J. Fields","QB","CHI","PHI","2022-12-18T18:00:00Z","25.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"pass_comp","J. Fields","QB","CHI","PHI","2022-12-18T18:00:00Z","14.5","over","-124","undefined","null","null","under","-110","undefined","null","null"
"pass_int","J. Fields","QB","CHI","PHI","2022-12-18T18:00:00Z","0.5","over","-175","undefined","null","null","under","128","undefined","null","null"
"pass_td","J. Fields","QB","CHI","PHI","2022-12-18T18:00:00Z","0.5","over","-213","undefined","null","null","under","155","undefined","null","null"
"pass_yd","J. Fields","QB","CHI","PHI","2022-12-18T18:00:00Z","170.5","over","-102","undefined","null","null","under","-132","undefined","null","null"
"rush_att","J. Fields","QB","CHI","PHI","2022-12-18T18:00:00Z","10.5","over","-110","undefined","null","null","under","-122","undefined","null","null"
"rush_yd","J. Fields","QB","CHI","PHI","2022-12-18T18:00:00Z","69.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"recv_rec","A. Brown","WR","PHI","CHI","2022-12-18T18:00:00Z","4.5","over","-145","undefined","null","null","under","107","undefined","null","null"
"recv_yd","A. Brown","WR","PHI","CHI","2022-12-18T18:00:00Z","71.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"recv_rec","D. Smith","WR","PHI","CHI","2022-12-18T18:00:00Z","4.5","over","105","undefined","null","null","under","-142","undefined","null","null"
"recv_yd","D. Smith","WR","PHI","CHI","2022-12-18T18:00:00Z","55.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"pass_att","J. Hurts","QB","PHI","CHI","2022-12-18T18:00:00Z","29.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"pass_comp","J. Hurts","QB","PHI","CHI","2022-12-18T18:00:00Z","19.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"pass_int","J. Hurts","QB","PHI","CHI","2022-12-18T18:00:00Z","0.5","over","131","undefined","null","null","under","-178","undefined","null","null"
"pass_td","J. Hurts","QB","PHI","CHI","2022-12-18T18:00:00Z","1.5","over","-134","undefined","null","null","under","100","undefined","null","null"
"pass_yd","J. Hurts","QB","PHI","CHI","2022-12-18T18:00:00Z","237.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_att","J. Hurts","QB","PHI","CHI","2022-12-18T18:00:00Z","8.5","over","101","undefined","null","null","under","-137","undefined","null","null"
"rush_yd","J. Hurts","QB","PHI","CHI","2022-12-18T18:00:00Z","44.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"recv_rec","M. Sanders","RB","PHI","CHI","2022-12-18T18:00:00Z","1.5","over","105","undefined","null","null","under","-143","undefined","null","null"
"recv_yd","M. Sanders","RB","PHI","CHI","2022-12-18T18:00:00Z","7.5","over","-115","undefined","null","null","under","-115","undefined","null","null"
"rush_att","M. Sanders","RB","PHI","CHI","2022-12-18T18:00:00Z","15.5","over","101","undefined","null","null","under","-137","undefined","null","null"
"rush_recv_yd","M. Sanders","RB","PHI","CHI","2022-12-18T18:00:00Z","80.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"rush_yd","M. Sanders","RB","PHI","CHI","2022-12-18T18:00:00Z","69.5","over","-110","undefined","null","null","under","-123","undefined","null","null"
"recv_rec","Q. Watkins","WR","PHI","CHI","2022-12-18T18:00:00Z","2.5","over","128","undefined","null","null","under","-171","undefined","null","null"
"recv_yd","Q. Watkins","WR","PHI","CHI","2022-12-18T18:00:00Z","23.5","over","-112","undefined","null","null","under","-120","undefined","null","null"
"recv_yd","C. Patterson","RB","ATL","NO","2022-12-18T18:00:00Z","10.5","over","-119","undefined","null","null","under","-113","undefined","null","null"
"rush_recv_yd","C. Patterson","RB","ATL","NO","2022-12-18T18:00:00Z","67.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","C. Patterson","RB","ATL","NO","2022-12-18T18:00:00Z","52.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"pass_td","D. Ridder","QB","ATL","NO","2022-12-18T18:00:00Z","0.5","over","-204","undefined","null","null","under","146","undefined","null","null"
"pass_yd","D. Ridder","QB","ATL","NO","2022-12-18T18:00:00Z","165.5","over","-137","undefined","null","null","under","100","undefined","null","null"
"rush_yd","D. Ridder","QB","ATL","NO","2022-12-18T18:00:00Z","25.5","over","-125","undefined","null","null","under","-109","undefined","null","null"
"recv_yd","D. London","WR","ATL","NO","2022-12-18T18:00:00Z","36.5","over","-118","undefined","null","null","under","-113","undefined","null","null"
"recv_yd","O. Zaccheaus","WR","ATL","NO","2022-12-18T18:00:00Z","31.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"rush_yd","T. Allgeier","RB","ATL","NO","2022-12-18T18:00:00Z","44.5","over","-115","undefined","null","null","under","-117","undefined","null","null"
"recv_yd","A. Kamara","RB","NO","ATL","2022-12-18T18:00:00Z","29.5","over","-128","undefined","null","null","under","-106","undefined","null","null"
"rush_recv_yd","A. Kamara","RB","NO","ATL","2022-12-18T18:00:00Z","92.5","over","-120","undefined","null","null","under","-112","undefined","null","null"
"rush_yd","A. Kamara","RB","NO","ATL","2022-12-18T18:00:00Z","58.5","over","-118","undefined","null","null","under","-114","undefined","null","null"
"pass_att","A. Dalton","QB","NO","ATL","2022-12-18T18:00:00Z","29.5","over","-115","undefined","null","null","under","-118","undefined","null","null"
"pass_comp","A. Dalton","QB","NO","ATL","2022-12-18T18:00:00Z","19.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"pass_int","A. Dalton","QB","NO","ATL","2022-12-18T18:00:00Z","0.5","over","101","undefined","null","null","under","-137","undefined","null","null"
"pass_td","A. Dalton","QB","NO","ATL","2022-12-18T18:00:00Z","1.5","over","-104","undefined","null","null","under","-131","undefined","null","null"
"pass_yd","A. Dalton","QB","NO","ATL","2022-12-18T18:00:00Z","225.5","over","-116","undefined","null","null","under","-116","undefined","null","null"
"rush_yd","A. Dalton","QB","NO","ATL","2022-12-18T18:00:00Z","4.5","over","-109","undefined","null","null","under","-123","undefined","null","null"
"recv_yd","C. Olave","WR","NO","ATL","2022-12-18T18:00:00Z","59.5","over","-123","undefined","null","null","under","-110","undefined","null","null"
"recv_yd","J. Landry","WR","NO","ATL","2022-12-18T18:00:00Z","35.5","over","-114","undefined","null","null","under","-118","undefined","null","null"
"rush_yd","D. Foreman","RB","CAR","PIT","2022-12-18T18:00:00Z","70.5","over","-116","undefined","null","null","under","-118","undefined","null","null"
"pass_int","S. Darnold","QB","CAR","PIT","2022-12-18T18:00:00Z","0.5","over","-105","undefined","null","null","under","-127","undefined","null","null"
"pass_td","S. Darnold","QB","CAR","PIT","2022-12-18T18:00:00Z","0.5","over","-233","undefined","null","null","under","165","undefined","null","null"
"pass_yd","S. Darnold","QB","CAR","PIT","2022-12-18T18:00:00Z","176.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"rush_yd","S. Darnold","QB","CAR","PIT","2022-12-18T18:00:00Z","13.5","over","-117","undefined","null","null","under","-115","undefined","null","null"
"pass_int","J. Burrow","QB","CIN","TB","2022-12-18T21:25:00Z","0.5","over","-109","undefined","null","null","under","-125","undefined","null","null"
"pass_td","J. Burrow","QB","CIN","TB","2022-12-18T21:25:00Z","1.5","over","-169","undefined","null","null","under","123","undefined","null","null"
"rush_recv_yd","L. Fournette","RB","TB","CIN","2022-12-18T21:25:00Z","55.5","over","-115","undefined","null","null","under","-119","undefined","null","null"
"rush_yd","L. Fournette","RB","TB","CIN","2022-12-18T21:25:00Z","29.5","over","-113","undefined","null","null","under","-121","undefined","null","null"
"recv_yd","M. Evans","WR","TB","CIN","2022-12-18T21:25:00Z","55.5","over","-115","undefined","null","null","under","-119","undefined","null","null"
"rush_recv_yd","R. White","RB","TB","CIN","2022-12-18T21:25:00Z","72.5","over","-117","undefined","null","null","under","-117","undefined","null","null"
